Date,perfect_foresight_returns
2009-11-06,0.0
2009-11-13,0.0007258786943234276
2009-11-20,0.0017648298271197103
2009-11-27,0.0
2009-12-04,0.0003861870091822881
2009-12-11,0.0010878454217579207
2009-12-18,0.0016866788235753495
2009-12-25,0.00017705724730782016
2010-01-01,0.0005277653398100114
2010-01-08,0.006402030000000221
2010-01-15,0.003718523898446287
2010-01-22,0.0
2010-01-29,0.0
2010-02-05,0.0
2010-02-12,0.0005748689606140679
2010-02-19,1.9207148922652707e-05
2010-02-26,0.0021795084500114974
2010-03-05,0.000225567316196438
2010-03-12,0.001761912776731104
2010-03-19,0.0019472596571316776
2010-03-26,0.00029102851339284433
2010-04-02,0.0001922909222437807
2010-04-09,0.0
2010-04-16,9.489762722626767e-05
2010-04-23,0.0
2010-04-30,0.0
2010-05-07,0.0
2010-05-14,0.0021982954819573953
2010-05-21,0.0
2010-05-28,0.0
2010-06-04,0.0013336547307300787
2010-06-11,0.0
2010-06-18,0.002522394028640295
2010-06-25,9.176343039328246e-05
2010-07-02,0.001256507207206578
2010-07-09,0.0023710515505529052
2010-07-16,0.0017170749164603517
2010-07-23,0.0
2010-07-30,0.004379501140378221
2010-08-06,0.0009184089211475412
2010-08-13,0.0
2010-08-20,0.0009309185185634542
2010-08-27,0.0
2010-09-03,0.002930876599699145
2010-09-10,0.0016843733196916242
2010-09-17,0.0006772509030861785
2010-09-24,0.0018948820905268654
2010-10-01,0.002647815642287786
2010-10-08,0.0002809047796952015
2010-10-15,0.0
2010-10-22,0.0
2010-10-29,0.0009721389939702582
2010-11-05,0.0014638365259930183
2010-11-12,0.0016033043409743723
2010-11-19,0.0020800360255775153
2010-11-26,0.0
2010-12-03,9.129819280494979e-05
2010-12-10,0.0
2010-12-17,0.001991113146376373
2010-12-24,0.0026848223347253216
2010-12-31,0.0004618392524375884
2011-01-07,0.0024021399999999966
2011-01-14,0.0
2011-01-21,0.0005703695333195305
2011-01-28,0.0037236742155668007
2011-02-04,0.0
2011-02-11,0.004347060543935952
2011-02-18,0.0009292450766562727
2011-02-25,0.0
2011-03-04,0.0
2011-03-11,0.0
2011-03-18,0.0
2011-03-25,0.0
2011-04-01,0.0
2011-04-08,0.0026577658920694334
2011-04-15,0.0019986301379924755
2011-04-22,0.0
2011-04-29,0.00021347624914562418
2011-05-06,0.0
2011-05-13,0.0023727104369827183
2011-05-20,0.0
2011-05-27,0.0004622988542062203
2011-06-03,0.0
2011-06-10,0.0
2011-06-17,0.0
2011-06-24,0.001256534162449579
2011-07-01,0.002369957433878616
2011-07-08,0.0005430988256917433
2011-07-15,0.0
2011-07-22,0.0034307372643165358
2011-07-29,0.0
2011-08-05,0.0
2011-08-12,0.0
2011-08-19,0.0
2011-08-26,0.0
2011-09-02,0.0
2011-09-09,0.0
2011-09-16,0.0
2011-09-23,0.0
2011-09-30,0.0018910536506657253
2011-10-07,0.0
2011-10-14,0.0011214895569668893
2011-10-21,0.0
2011-10-28,0.0089927420645612
2011-11-04,0.0
2011-11-11,0.0
2011-11-18,0.0
2011-11-25,0.0
2011-12-02,0.0046449958517669155
2011-12-09,0.0009174080593709927
2011-12-16,0.0
2011-12-23,0.0023440142932863667
2011-12-30,0.0
2012-01-06,0.002359980000000029
2012-01-13,0.0026002933596768795
2012-01-20,0.0015759034175082817
2012-01-27,0.0002216481734332863
2012-02-03,0.0
2012-02-10,0.00527374484773081
2012-02-17,0.0
2012-02-24,0.0
2012-03-02,0.004946368591364593
2012-03-09,0.00015748807962029886
2012-03-16,0.0019770181666225336
2012-03-23,0.002780647673449764
2012-03-30,0.0009072154561130262
2012-04-06,0.0
2012-04-13,0.0
2012-04-20,0.0
2012-04-27,0.0016149649642880962
2012-05-04,0.000677954889735265
2012-05-11,0.0
2012-05-18,0.0
2012-05-25,0.0
2012-06-01,0.0
2012-06-08,0.00026862966036486765
2012-06-15,0.0
2012-06-22,0.0009488297738078347
2012-06-29,0.0
2012-07-06,0.0018232778730318925
2012-07-13,0.002420009491553111
2012-07-20,0.0023755490165276666
2012-07-27,0.0
2012-08-03,0.003919387564272986
2012-08-10,0.0008814136643304994
2012-08-17,0.0017849967153151037
2012-08-24,0.0030764896195788847
2012-08-31,0.0005081532442767357
2012-09-07,0.0008363519629968691
2012-09-14,0.00115212573022827
2012-09-21,0.0009492400888010402
2012-09-28,0.0026439621156725914
2012-10-05,0.0013012947588586336
2012-10-12,0.0012810603738116185
2012-10-19,0.0
2012-10-26,0.0007188487389420755
2012-11-02,0.0015107921361090565
2012-11-09,0.0
2012-11-16,1.0621459056476272e-05
2012-11-23,0.0009463339229873509
2012-11-30,0.0016800620464884595
2012-12-07,0.000523756849584037
2012-12-14,0.0007900796334142775
2012-12-21,0.0019938940580369042
2012-12-28,0.00023052033071354388
2013-01-04,0.0032441283895256936
2013-01-11,0.0010350275658767012
2013-01-18,0.0012067599790682023
2013-01-25,0.0
2013-02-01,0.0008703574726833441
2013-02-08,0.000437276354410017
2013-02-15,0.0008358432469285789
2013-02-22,0.0005966741592905901
2013-03-01,0.0007762262483435497
2013-03-08,0.0011005481030655858
2013-03-15,0.0016348901469669715
2013-03-22,0.00046900396984329585
2013-03-29,0.00021771931959079882
2013-04-05,1.2038523750395417e-05
2013-04-12,0.0
2013-04-19,0.0
2013-04-26,0.0007717175881211898
2013-05-03,0.0004296342931296886
2013-05-10,0.0014322110353202997
2013-05-17,0.0015213629831353733
2013-05-24,0.0007185782712166323
2013-05-31,0.00043576588809550394
2013-06-07,0.0
2013-06-14,0.0
2013-06-21,0.0
2013-06-28,0.0
2013-07-05,0.0005744563893972988
2013-07-12,0.0011936415859231657
2013-07-19,0.0004982926968499745
2013-07-26,0.0004838839907510921
2013-08-02,0.0006208500305259719
2013-08-09,0.00032369764642205294
2013-08-16,0.0
2013-08-23,0.0
2013-08-30,0.0
2013-09-06,0.0
2013-09-13,0.0
2013-09-20,0.0
2013-09-27,0.0009130755512266936
2013-10-04,0.00038532676089209577
2013-10-11,0.0007506095114352149
2013-10-18,0.0005014108982378222
2013-10-25,0.0006837156098891816
2013-11-01,0.0015913488023419726
2013-11-08,0.0014891935716534197
2013-11-15,0.0005496650748958384
2013-11-22,0.0004097809743447658
2013-11-29,0.00014378032437253527
2013-12-06,0.0005387751865660852
2013-12-13,0.0005317634317346319
2013-12-20,0.0007771796549879188
2013-12-27,0.0004985117646779477
2014-01-03,0.0009502993421576582
2014-01-10,0.0006893718295559633
2014-01-17,0.0007859983567645471
2014-01-24,0.00014140690390373776
2014-01-31,0.0
2014-02-07,0.0
2014-02-14,0.0008895985137348364
2014-02-21,0.001552344638161244
2014-02-28,0.0011615304245935184
2014-03-07,0.0012700915450724888
2014-03-14,0.0
2014-03-21,0.0013379034158899118
2014-03-28,7.53231982061028e-05
2014-04-04,0.0009314303654498156
2014-04-11,0.00020029957582321165
2014-04-18,0.0
2014-04-25,0.0010613814289502956
2014-05-02,0.00025293830342638257
2014-05-09,0.0
2014-05-16,0.0
2014-05-23,0.0016884503007650869
2014-05-30,0.0002798030234196336
2014-06-06,0.0
2014-06-13,0.00117417134868382
2014-06-20,0.0
2014-06-27,0.0
2014-07-04,0.0003078977847756847
2014-07-11,0.0017107732566460133
2014-07-18,0.0
2014-07-25,0.00044215969935536227
2014-08-01,0.0
2014-08-08,0.0
2014-08-15,0.0
2014-08-22,0.0
2014-08-29,0.0012021013402119221
2014-09-05,0.000431327252640126
2014-09-12,0.00022429098844040088
2014-09-19,0.000744067802949245
2014-09-26,0.0
2014-10-03,0.0
2014-10-10,0.0
2014-10-17,0.0
2014-10-24,0.0
2014-10-31,0.0
2014-11-07,0.0004601208528219059
2014-11-14,0.00022024813170169898
2014-11-21,0.00011104549561894327
2014-11-28,0.0009199791874695239
2014-12-05,0.0
2014-12-12,0.0
2014-12-19,0.0
2014-12-26,0.00010346245557545053
2015-01-02,0.00045841662985875945
2015-01-09,0.0
2015-01-16,0.0
2015-01-23,0.0
2015-01-30,0.0
2015-02-06,0.00047837242463200807
2015-02-13,0.0008796433685275012
2015-02-20,0.0013967534578834886
2015-02-27,0.0013255306904625661
2015-03-06,0.0011104987471731906
2015-03-13,0.0006208684617806474
2015-03-20,0.0
2015-03-27,0.00011880754647152148
2015-04-03,0.0
2015-04-10,0.0005172499225810389
2015-04-17,0.0005757733212948926
2015-04-24,0.0006842036412280606
2015-05-01,0.0010465342255329343
2015-05-08,0.00022143140948643447
2015-05-15,0.0
2015-05-22,0.0
2015-05-29,0.00033355395973656474
2015-06-05,0.0004574987406337339
2015-06-12,0.0
2015-06-19,0.0
2015-06-26,0.0
2015-07-03,0.0
2015-07-10,0.0
2015-07-17,6.851273532898352e-05
2015-07-24,0.0
2015-07-31,0.0
2015-08-07,0.0
2015-08-14,0.0
2015-08-21,0.0
2015-08-28,0.0
2015-09-04,0.0
2015-09-11,0.0017759057241060012
2015-09-18,0.0008030413200569158
2015-09-25,0.0
2015-10-02,0.0
2015-10-09,0.0
2015-10-16,0.0
2015-10-23,0.001245567162496764
2015-10-30,0.0023670262372990384
2015-11-06,0.0015617239350106424
2015-11-13,0.0
2015-11-20,0.002203883106654055
2015-11-27,0.0012622302607580155
2015-12-04,0.00022377442912189613
2015-12-11,0.0
2015-12-18,0.0
2015-12-25,0.0
2016-01-01,0.00038057884488057193
2016-01-08,0.0
2016-01-15,0.0
2016-01-22,0.0
2016-01-29,0.0
2016-02-05,0.0
2016-02-12,0.0
2016-02-19,7.92913259427341e-05
2016-02-26,0.0014404411869287433
2016-03-04,0.0036993435943777895
2016-03-11,0.005110143537950133
2016-03-18,0.004512920785712409
2016-03-25,0.003265551669387623
2016-04-01,0.00313744353248335
2016-04-08,0.0006585107479434949
2016-04-15,0.00113077822480294
2016-04-22,0.003647215938189407
2016-04-29,0.005957332547537041
2016-05-06,0.0
2016-05-13,0.0
2016-05-20,0.0
2016-05-27,0.0
2016-06-03,0.0
2016-06-10,0.00021355600024222863
2016-06-17,0.0
2016-06-24,0.0
2016-07-01,0.00039155352097810397
2016-07-08,0.0013010318829339057
2016-07-15,0.0017849890573169891
2016-07-22,0.0023414170434211162
2016-07-29,0.001051014098890052
2016-08-05,0.0006452411413135501
2016-08-12,6.92275833004716e-05
2016-08-19,0.000985205787315175
2016-08-26,0.001778683276696527
2016-09-02,0.001105584026348568
2016-09-09,0.0016030381366225034
2016-09-16,0.0
2016-09-23,0.0008169477791109356
2016-09-30,0.0
2016-10-07,0.0
2016-10-14,0.000677229971684951
2016-10-21,0.0003595580430925644
2016-10-28,0.0023654274967688975
2016-11-04,0.0009169257685056228
2016-11-11,0.00020982867610723794
2016-11-18,0.002123996961049688
2016-11-25,0.0017453641931192
2016-12-02,0.002185454304673503
2016-12-09,0.0017444197844648799
2016-12-16,0.00106287319503565
2016-12-23,0.0010622250486225242
2016-12-30,0.0008465597335262609
2017-01-06,0.00031379000000007334
2017-01-13,0.0021327107766851566
2017-01-20,0.0006358340060955385
2017-01-27,0.0011471415729894167
2017-02-03,0.0014082059100018764
2017-02-10,0.0010136932313218297
2017-02-17,0.0016471653344032797
2017-02-24,0.00042604235384031215
2017-03-03,0.001447266906028619
2017-03-10,0.0
2017-03-17,0.00020978928755650212
2017-03-24,0.0
2017-03-31,0.00042298477673601833
2017-04-07,0.0014326097730311274
2017-04-14,0.000627228962921548
2017-04-21,0.0011380817627740787
2017-04-28,0.0020103221250536234
2017-05-05,0.0006805507847951099
2017-05-12,0.0
2017-05-19,0.0
2017-05-26,0.0001518117208195686
2017-06-02,0.0
2017-06-09,0.0007067820619169715
2017-06-16,0.0016096766781876415
2017-06-23,0.0011392868107187
2017-06-30,0.0016072615198161196
2017-07-07,0.0005241299257761961
2017-07-14,0.0010966847839908183
2017-07-21,0.000767971986557263
2017-07-28,0.0008982572390192415
2017-08-04,0.0005809488267915665
2017-08-11,0.0
2017-08-18,0.0
2017-08-25,0.00021717057479062502
2017-09-01,0.00034111956263741775
2017-09-08,0.0
2017-09-15,0.00010272330401519995
2017-09-22,0.0008647985589100083
2017-09-29,0.0009089849022899926
2017-10-06,0.001025092360568693
2017-10-13,0.0003058377069812498
2017-10-20,0.0012818599931253894
2017-10-27,0.0015816309812394218
2017-11-03,0.0014103498638693315
2017-11-10,0.0006804227586556473
2017-11-17,0.0
2017-11-24,0.00031479559462713126
2017-12-01,4.733596823255962e-05
2017-12-08,0.0009737210059125317
2017-12-15,0.0010636323101283953
2017-12-22,0.0006408740333686255
2017-12-29,0.0005598033981966619
2018-01-05,0.0010051299999999268
2018-01-12,0.0015330590763309518
2018-01-19,0.001658238521878633
2018-01-26,0.0021207581923391554
2018-02-02,0.0
2018-02-09,0.0
2018-02-16,0.0
2018-02-23,0.0
2018-03-02,0.0
2018-03-09,0.0
2018-03-16,0.00023938484747658683
2018-03-23,0.0
2018-03-30,0.0
2018-04-06,0.0
2018-04-13,0.0017067944954074444
2018-04-20,0.001817299394197728
2018-04-27,0.00016397647063889356
2018-05-04,0.0
2018-05-11,0.00042825203741090186
2018-05-18,0.0006679912675819576
2018-05-25,0.0
2018-06-01,0.0
2018-06-08,0.0008085624562711002
2018-06-15,0.001229374942805569
2018-06-22,0.0
2018-06-29,0.0
2018-07-06,0.00047761085177423123
2018-07-13,0.0
2018-07-20,0.0002697419897934397
2018-07-27,0.000977579744414261
2018-08-03,0.001394490035480012
2018-08-10,0.00012900958367998482
2018-08-17,0.0002634560782319789
2018-08-24,0.00023245685629744175
2018-08-31,5.2274702976539326e-05
2018-09-07,0.0
2018-09-14,0.00016733897178488913
2018-09-21,0.00040374792919669765
2018-09-28,0.0009862733108687604
2018-10-05,0.0008041562287683428
2018-10-12,0.0
2018-10-19,0.0
2018-10-26,0.0
2018-11-02,0.0
2018-11-09,0.00048407169480680094
2018-11-16,0.0
2018-11-23,0.0
2018-11-30,0.0
2018-12-07,0.0
2018-12-14,0.0006841888359166248
2018-12-21,0.0
2018-12-28,0.0
2019-01-04,0.0
2019-01-11,0.003311409592822369
2019-01-18,0.004019749610282878
2019-01-25,0.002083123487840508
2019-02-01,0.0034996567628322243
2019-02-08,0.0007312258960677202
2019-02-15,0.0007535713390355709
2019-02-22,0.0003924682456033674
2019-03-01,0.0012541265112177766
2019-03-08,0.0
2019-03-15,0.0006824956278088014
2019-03-22,0.0009224373521306107
2019-03-29,0.00012327050885819847
2019-04-05,0.0006628440665235021
2019-04-12,0.0021164637820357325
2019-04-19,0.001631218490165241
2019-04-26,0.0013776410487440277
2019-05-03,0.0011205636446082895
2019-05-10,0.0
2019-05-17,0.000283413467403029
2019-05-24,1.1554453325512794e-05
2019-05-31,0.0
2019-06-07,0.0008769306664527072
2019-06-14,0.0019645897383603144
2019-06-21,0.0032946031608591542
2019-06-28,0.0025330011963207322
2019-07-05,0.0016253661067715999
2019-07-12,0.001410075118002384
2019-07-19,0.0007767014055403415
2019-07-26,0.0009427385452770543
2019-08-02,0.0
2019-08-09,0.0
2019-08-16,0.0
2019-08-23,2.575781935143831e-05
2019-08-30,0.00014509344932912764
2019-09-06,0.0011969398353471427
2019-09-13,0.0007517935016772223
2019-09-20,0.0018290177895273635
2019-09-27,0.0006418947124991433
2019-10-04,0.0
2019-10-11,0.0
2019-10-18,0.001133340676920845
2019-10-25,0.0010451650245126476
2019-11-01,0.0002519783980322527
2019-11-08,0.002279736581806981
2019-11-15,0.000654553782278562
2019-11-22,0.001365867675998802
2019-11-29,0.0020347394732359134
2019-12-06,0.0012921314244527758
2019-12-13,0.0017882105216377204
2019-12-20,0.0021135294811261323
2019-12-27,0.0009928456809645467
2020-01-03,0.0
2020-01-10,0.0013442425152157956
2020-01-17,0.0020919412490044875
2020-01-24,0.0
2020-01-31,0.0
2020-02-07,0.0011654393468235103
2020-02-14,0.00035773595283073063
2020-02-21,0.0001682549994530966
2020-02-28,0.0
2020-03-06,0.0
2020-03-13,0.0
2020-03-20,0.0
2020-03-27,0.0
2020-04-03,0.009396506326497533
2020-04-10,0.010425984252362889
2020-04-17,0.021976737704695413
2020-04-24,0.0
2020-05-01,0.003558997762589788
2020-05-08,0.003479570040969934
2020-05-15,0.0
2020-05-22,0.003448941301463098
2020-05-29,0.006575949689774717
2020-06-05,0.017346217820624524
2020-06-12,0.0
2020-06-19,0.005980785515812341
2020-06-26,0.000664093181681237
2020-07-03,0.00242946423990012
2020-07-10,0.0027476792170681497
2020-07-17,0.003703124878679148
2020-07-24,0.004034182745397297
2020-07-31,0.002612148213380837
2020-08-07,0.0026764997327559676
2020-08-14,0.002413023350554516
2020-08-21,0.0
2020-08-28,0.0005521270259141129
2020-09-04,0.0012839411957534551
2020-09-11,0.0
2020-09-18,0.0009656280079296901
2020-09-25,0.0
2020-10-02,0.0
2020-10-09,0.0016410338881940394
2020-10-16,4.7364513944322256e-05
2020-10-23,0.0008086246260343223
2020-10-30,0.0
2020-11-06,0.0043920160686878075
2020-11-13,0.005415731868861405
2020-11-20,0.0017055080891903618
2020-11-27,0.0037149768352518703
2020-12-04,0.0063107182664455365
2020-12-11,0.0
2020-12-18,0.0018011239193526523
2020-12-25,0.00027220814582001586
2021-01-01,0.001608326115736151
2021-01-08,0.0033925699999999247
2021-01-15,0.001890625919225104
2021-01-22,0.001759741652955164
2021-01-29,0.0
2021-02-05,0.002240344650897882
2021-02-12,0.0008472869817240965
2021-02-19,0.0014559649863019107
2021-02-26,0.0
2021-03-05,0.0
2021-03-12,0.0
2021-03-19,0.0
2021-03-26,0.0023365896391611845
2021-04-02,0.0013214371810131118
2021-04-09,0.001097459254595047
2021-04-16,0.0004129692025496916
2021-04-23,0.0
2021-04-30,0.0002711683901995403
2021-05-07,0.0
2021-05-14,0.0
2021-05-21,0.0006746383547913262
2021-05-28,0.0014163539438206783
2021-06-04,0.0006897469015086747
2021-06-11,0.0
2021-06-18,0.0013645849499621353
2021-06-25,0.00016871470818650893
2021-07-02,0.00036403631735024356
2021-07-09,0.0005682784422791849
2021-07-16,0.0
2021-07-23,0.0
2021-07-30,0.0
2021-08-06,0.00010856333849584408
2021-08-13,0.0
2021-08-20,0.0
2021-08-27,0.000638188084668506
2021-09-03,0.00023606182105546144
2021-09-10,0.00015430370524660306
2021-09-17,0.0014415265645777084
2021-09-24,0.0001492037415719275
2021-10-01,0.0004106707878358729
2021-10-08,0.0008001593297989549
2021-10-15,0.0011219560977555425
2021-10-22,0.0010743646204917224
2021-10-29,0.0010409462382588075
2021-11-05,0.0004225981168412827
2021-11-12,0.0006501164424653584
2021-11-19,0.0
2021-11-26,0.0
2021-12-03,0.0
2021-12-10,0.0012499985462037261
2021-12-17,0.0
2021-12-24,0.000737898504399841
2021-12-31,0.000960906040071905
2022-01-07,0.0002540199999999461
2022-01-14,0.0
2022-01-21,0.0
2022-01-28,0.0
2022-02-04,0.0
