Date,RecessionProb,RecessionWarnings,spx,Close,Returns,MA_12,Vol_20,Price_above_MA,High_Volatility,Vol_Signal,Trend_Signal,Buy_Signal,Strategy_Value,BnH_Value,Strategy_Returns,BnH_Returns
1973-06-30,0.005414859739535703,3.0,104.26,104.26,-0.006574559313959005,110.895,0.10028305182024562,0,0,0,0,0,111.23575373247985,105.65464126469396,0.0,-0.0065745593139590296
1973-07-31,0.05433389214682707,3.0,108.22,108.22,0.037981968156531654,110.96416666666669,0.10311316884021184,0,0,0,0,0,111.23575373247985,109.66761248479935,0.0,0.03798196815653169
1973-08-31,0.11250904631667712,5.0,104.25,104.25,-0.036684531509887264,110.39416666666666,0.0864685455055,0,0,0,0,0,111.23575373247985,105.64450749898661,0.0,-0.03668453150988734
1973-09-30,0.2550604026789903,8.0,108.43,108.43,0.04009592326139089,110.21749999999999,0.09073175115200831,0,0,0,0,0,111.23575373247985,109.88042156465343,0.0,0.04009592326139105
1973-10-31,0.3156876581693125,10.0,108.29,108.29,-0.0012911555842478606,109.94333333333334,0.08881803408824258,0,0,0,0,0,111.23575373247985,109.73854884475071,0.0,-0.0012911555842479547
1973-11-30,0.41540307376831026,10.0,95.96,95.96,-0.11386092898697953,108.21749999999999,0.1255780572384759,0,0,0,0,0,111.23575373247985,97.24361572760436,0.0,-0.11386092898697954
1973-12-31,0.8410527082600076,12.0,97.55,97.55,0.016569403918299308,106.50916666666667,0.12649691160627483,0,0,0,0,0,111.23575373247985,98.85488447507093,0.0,0.016569403918299388
1974-01-31,0.9242843924312694,12.0,96.57,96.57,-0.010046130189646396,104.8875,0.1253231984040682,0,0,0,0,0,111.23575373247985,97.86177543575191,0.0,-0.010046130189646459
1974-02-28,0.9562688717847895,14.0,96.22,96.22,-0.003624313969141535,103.59916666666668,0.12462945022248817,0,0,0,0,0,111.23575373247985,97.50709363599513,0.0,-0.003624313969141414
1974-03-31,0.8884099136408684,14.0,93.98,93.98,-0.023279983371440438,102.1375,0.12529094517447312,0,0,0,0,0,111.23575373247985,95.23713011755169,0.0,-0.023279983371440383
1974-04-30,0.9470674842490515,14.0,90.31,90.31,-0.03905086188550755,100.74916666666667,0.12322000229774928,0,0,0,0,0,111.23575373247985,91.51803810295905,0.0,-0.03905086188550766
1974-05-31,0.9546192529728832,13.0,87.28,87.28,-0.033551101760602386,99.27666666666666,0.12450877146736006,0,0,0,0,0,111.23575373247985,88.44750709363599,0.0,-0.033551101760602345
1974-06-30,0.9744768446211147,14.0,86.0,86.0,-0.01466544454628782,97.755,0.12340426002149855,0,0,0,0,0,111.23575373247985,87.15038508309688,0.0,-0.014665444546287768
1974-07-31,0.9884102429108903,14.0,79.31,79.31,-0.0777906976744186,95.34583333333332,0.12383847625052383,0,0,0,0,0,111.23575373247985,80.37089582488852,0.0,-0.0777906976744187
1974-08-31,0.9983742661535748,14.0,72.15,72.15,-0.09027865338544949,92.67083333333333,0.1329736373351483,0,0,0,0,0,111.23575373247985,73.11511957843535,0.0,-0.09027865338544931
1974-09-30,0.9996590827307803,14.0,63.54,63.54,-0.1193347193347194,88.93,0.1520375214804267,0,0,0,0,0,111.23575373247985,64.38994730441831,0.0,-0.11933471933471954
1974-10-31,0.9998740585845308,14.0,73.9,73.9,0.16304689959080898,86.06416666666667,0.21217384519619853,0,1,1,0,1,111.23575373247985,74.88852857721929,0.0,0.163046899590809
1974-11-30,0.9999504648503427,14.0,69.97,69.97,-0.053179972936400643,83.89833333333333,0.2133014573775024,0,1,1,0,1,105.32023935942645,70.9059586542359,-0.053179972936400574,-0.05317997293640064
1974-12-31,0.9999904722336745,14.0,68.56,68.56,-0.020151493497213013,81.4825,0.21270563370359283,0,1,1,0,1,103.19787924085004,69.47709768950142,-0.020151493497213104,-0.020151493497212916
1975-01-31,0.9999830024026729,14.0,76.98,76.98,0.12281213535589264,79.85000000000001,0.23985593152729323,0,1,1,0,1,115.87183115461839,78.00972841507904,0.12281213535589273,0.12281213535589255
1975-02-28,0.9998874634163162,14.0,81.59,81.59,0.05988568459340082,78.63083333333333,0.2464395625337658,1,1,1,1,1,122.81089508840367,82.68139440616133,0.05988568459340087,0.05988568459340097
1975-03-31,0.9997094780174397,14.0,83.36,83.36,0.02169383502880251,77.74583333333334,0.24476139648257134,1,1,1,1,1,125.47513438619106,84.47507093635994,0.021693835028802413,0.021693835028802406
1975-04-30,0.9912658135440573,13.0,87.3,87.3,0.047264875239923176,77.495,0.2477382522750863,1,1,1,1,1,131.40570095866698,88.46777462505067,0.04726487523992326,0.047264875239923315
1975-05-31,0.8102201500710865,13.0,91.15,91.15,0.04410080183276066,77.81750000000001,0.24823227974895593,1,1,1,1,1,137.20079773634018,92.36927442237536,0.044100801832760765,0.04410080183276063
1975-06-30,0.2052436200263765,10.0,95.19,95.19,0.04432254525507395,78.58333333333333,0.2513017572633975,1,1,1,1,1,143.28188630304135,96.46331576813944,0.044322545255073835,0.04432254525507402
1975-07-31,0.026885200425355978,7.0,88.75,88.75,-0.06765416535350355,79.36999999999999,0.24087101832497781,1,1,1,1,1,133.5882698749335,89.93717065261451,-0.06765416535350348,-0.06765416535350349
1975-08-31,0.008172146066830666,2.0,86.88,86.88,-0.021070422535211297,80.5975,0.24083784951052997,1,1,1,1,1,130.7735085829208,88.04215646534252,-0.021070422535211318,-0.02107042253521134
1975-09-30,0.0034867605270375536,1.0,83.87,83.87,-0.034645488029465876,82.29166666666667,0.24200929223925483,1,1,1,1,1,126.24279655673999,84.99189298743413,-0.03464548802946577,-0.0346454880294659
1975-10-31,0.0013345028252767003,1.0,89.04,89.04,0.06164301895791113,83.55333333333333,0.24742234702219174,1,1,1,1,1,134.0247836581868,90.23104985812728,0.06164301895791093,0.06164301895791107
1975-11-30,0.0013271374370378037,0.1,91.24,91.24,0.024707996406109434,85.32583333333334,0.2475458492229561,1,1,1,1,1,137.3362675311429,92.46047831374138,0.02470799640610965,0.024707996406109524
1975-12-31,0.001099799222948876,0.1,90.19,90.19,-0.0115081104778606,87.12833333333333,0.24565016366283515,1,1,1,1,1,135.7557865917775,91.396432914471,-0.011508110477860519,-0.011508110477860599
1976-01-31,0.003691598133668153,0.1,100.86,100.86,0.11830579886905435,89.11833333333334,0.2594354703354401,1,1,1,1,1,151.81648337561458,102.20916092419942,0.1183057988690542,0.11830579886905425
1976-02-29,0.0012250058772751331,0.1,99.71,99.71,-0.011401943287725591,90.62833333333333,0.25925275142161547,1,1,1,1,1,150.08548044202388,101.04377786785568,-0.011401943287725652,-0.01140194328772561
1976-03-31,0.00039715443608076,0.1,102.77,102.77,0.030688998094474007,92.24583333333334,0.24947492839864022,1,1,1,1,1,154.69145346531735,104.14471017430076,0.030688998094473913,0.03068899809447397
1976-04-30,0.00038038443751950033,0.1,101.64,101.64,-0.010995426680938003,93.44083333333333,0.2354136058810393,1,1,1,1,1,152.99055493057173,102.9995946493717,-0.010995426680937932,-0.010995426680937923
1976-05-31,0.0007865066592181385,0.1,100.18,100.18,-0.014364423455332509,94.19333333333334,0.20888251451490597,1,1,1,1,1,150.7929338148827,101.52006485610053,-0.014364423455332445,-0.014364423455332445
1976-06-30,0.0013724933326351716,0.1,104.28,104.28,0.040926332601317617,94.95083333333334,0.17673443933258787,1,0,0,1,1,156.96433557811906,105.67490879610862,0.040926332601317596,0.040926332601317485
1976-07-31,0.002893234774114044,0.1,103.44,103.44,-0.008055235903337232,96.17500000000001,0.16842546694440913,1,0,0,1,1,155.69995082662672,104.82367247669234,-0.008055235903337265,-0.008055235903337097
1976-08-31,0.009298107511519202,0.1,102.91,102.91,-0.005123743232791966,97.51083333333332,0.16650765680005106,1,0,0,1,1,154.90218425723276,104.28658289420348,-0.00512374323279188,-0.0051237432327920305
1976-09-30,0.019080111253538503,0.1,105.24,105.24,0.02264114274608886,99.29166666666667,0.14469219278991755,1,0,0,1,1,158.4093467226817,106.64775030401296,0.02264114274608871,0.02264114274608879
1976-10-31,0.021723278260435252,0.1,102.9,102.9,-0.022234891676168655,100.44666666666667,0.14313880350441474,1,0,0,1,1,154.88713205781025,104.27644912849615,-0.022234891676168565,-0.022234891676168603
1976-11-30,0.009011201020571956,1.0,102.1,102.1,-0.007774538386783436,101.35166666666667,0.1437571297317224,1,0,0,1,1,153.682956104008,103.46574787190919,-0.007774538386783395,-0.0077745383867834665
1976-12-31,0.005777001519191519,0.1,107.46,107.46,0.0524975514201762,102.79083333333334,0.14464548274262679,1,0,0,1,1,161.75093499448286,108.89744629104175,0.05249755142017624,0.05249755142017639
1977-01-31,0.005105393274908564,1.0,102.03,102.03,-0.050530429927414744,102.88833333333334,0.1495613534143081,0,0,0,0,0,153.5775907080503,103.39481151195784,-0.05053042992741486,-0.050530429927414834
1977-02-28,0.005613811044521825,2.0,99.82,99.82,-0.0216602959913752,102.8975,0.14774983747793655,0,0,0,0,0,153.5775907080503,101.15524929063639,0.0,-0.021660295991375148
1977-03-31,0.0022036235270836988,1.0,98.42,98.42,-0.014025245441795176,102.53500000000001,0.1369472017140286,0,0,0,0,0,153.5775907080503,99.73652209160925,0.0,-0.014025245441795104
1977-04-30,0.0021052713230097,1.0,98.44,98.44,0.00020321072952644847,102.26833333333333,0.1352823001981869,0,0,0,0,0,153.5775907080503,99.7567896230239,0.0,0.00020321072952638483
1977-05-31,0.0017658102306728788,1.0,96.12,96.12,-0.023567655424624023,101.92999999999999,0.13338919770802715,0,0,0,0,0,153.5775907080503,97.40575597892176,0.0,-0.023567655424624107
1977-06-30,0.001649591389484325,1.0,100.48,100.48,0.04535996670828135,101.61333333333333,0.12976334702556855,0,0,0,0,0,153.5775907080503,101.82407782732064,0.0,0.04535996670828142
1977-07-31,0.0025922685152158383,1.0,98.85,98.85,-0.016222133757961887,101.23083333333334,0.13004955383681915,0,0,0,0,0,153.5775907080503,100.17227401702472,0.0,-0.016222133757961887
1977-08-31,0.003175705838848925,1.0,96.77,96.77,-0.02104198280222558,100.71916666666668,0.13100422760632735,0,0,0,0,0,153.5775907080503,98.06445074989865,0.0,-0.021041982802225606
1977-09-30,0.0057967769660205995,1.0,96.53,96.53,-0.002480107471323656,99.99333333333334,0.09221429407637181,0,0,0,0,0,153.5775907080503,97.82124037292257,0.0,-0.002480107471323714
1977-10-31,0.004819665600476653,1.0,92.34,92.34,-0.04340619496529574,99.11333333333333,0.09748776885803248,0,0,0,0,0,153.5775907080503,93.57519254154843,0.0,-0.0434061949652958
1977-11-30,0.0055087758849306145,1.0,94.83,94.83,0.026965562053281378,98.5075,0.09670356306111537,0,0,0,0,0,153.5775907080503,96.09850020267531,0.0,0.026965562053281395
1977-12-31,0.021479689051459187,1.0,95.1,95.1,0.002847200253084381,97.4775,0.09663340394211901,0,0,0,0,0,153.5775907080503,96.3721118767734,0.0,0.0028472002530844356
1978-01-31,0.06319890929768586,1.0,89.25,89.25,-0.061514195583596165,96.41250000000001,0.10654367362448502,0,0,0,0,0,153.5775907080503,90.44385893798135,0.0,-0.06151419558359623
1978-02-28,0.062086742399775255,3.0,87.04,87.04,-0.02476190476190465,95.34750000000001,0.10051913791271352,0,0,0,0,0,153.5775907080503,88.20429671665991,0.0,-0.024761904761904676
1978-03-31,0.015087116119043963,2.0,89.21,89.21,0.02493106617647034,94.58,0.10382394504790234,0,0,0,0,0,153.5775907080503,90.403323875152,0.0,0.024931066176470482
1978-04-30,0.004199444542491907,2.0,96.83,96.83,0.0854164331352989,94.44583333333333,0.12611979585405683,1,0,0,1,1,153.5775907080503,98.12525334414268,0.0,0.08541643313529879
1978-05-31,0.002968791474138138,2.0,97.29,97.29,0.004750593824228044,94.54333333333334,0.12462723456217487,1,0,0,1,1,154.30717546200782,98.59140656668018,0.004750593824228204,0.004750593824228078
1978-06-30,0.0027403362595689695,2.0,95.53,95.53,-0.01809024565731321,94.13083333333333,0.12427062695996315,1,0,0,1,1,151.51572075121396,96.80786380218889,-0.01809024565731323,-0.01809024565731321
1978-07-31,0.004010014063225178,3.0,100.68,100.68,0.05390976656547686,94.28333333333332,0.13176622232445417,1,0,0,1,1,159.68389788791188,102.02675314146737,0.053909766565476844,0.05390976656547682
1978-08-31,0.0025054076637409366,1.0,103.29,103.29,0.02592371871275323,94.82666666666665,0.12658259239058667,1,0,0,1,1,163.82349833971412,104.67166599108229,0.025923718712753233,0.025923718712753365
1978-09-30,0.0034546308703844878,1.0,102.54,102.54,-0.007261109497531226,95.3275,0.12024337361840601,1,0,0,1,1,162.63395798000084,103.91163356303203,-0.007261109497531151,-0.007261109497531248
1978-10-31,0.003238782442143689,2.0,93.15,93.15,-0.09157401989467528,95.395,0.13919756512274747,0,0,0,0,0,147.74091267639045,94.39602756384272,-0.09157401989467535,-0.0915740198946753
1978-11-30,0.011602806245753517,3.0,94.7,94.7,0.016639828234031206,95.38416666666667,0.1396452155496231,0,0,0,0,0,147.74091267639045,95.96676124847994,0.0,0.016639828234031213
1978-12-31,0.01487417842310878,3.0,96.11,96.11,0.01488912354804639,95.46833333333332,0.1401972502298378,1,0,0,1,1,147.74091267639045,97.39562221321442,0.0,0.014889123548046331
1979-01-31,0.03126272975764533,5.0,99.93,99.93,0.039746124232650226,96.35833333333333,0.14215749853709927,1,0,0,1,1,153.61304134587138,101.26672071341712,0.03974612423265013,0.03974612423265026
1979-02-28,0.04371485739860522,5.0,96.28,96.28,-0.036525567897528366,97.12833333333333,0.14080023582253076,0,0,0,0,0,148.00223777424694,97.56789623023916,-0.03652556789752828,-0.03652556789752836
1979-03-31,0.029728604842104645,5.0,101.59,101.59,0.055151641046946365,98.16000000000001,0.14676436450098695,1,0,0,1,1,148.00223777424694,102.94892582083502,0.0,0.05515164104694633
1979-04-30,0.14416014616935446,7.0,101.76,101.76,0.001673393050497074,98.57083333333334,0.14553950353646838,1,0,0,1,1,148.2499036903964,103.12119983785975,0.001673393050497194,0.0016733930504971648
1979-05-31,0.11783292821625548,7.0,99.08,99.08,-0.026336477987421447,98.72000000000001,0.14730667914886963,1,0,0,1,1,144.3455233652169,100.40535062829346,-0.026336477987421544,-0.026336477987421496
1979-06-30,0.20765528106953135,8.0,102.91,102.91,0.038655631812676505,99.33500000000002,0.1449675172387832,1,0,0,1,1,149.92529077023084,104.28658289420348,0.03865563181267665,0.03865563181267666
1979-07-31,0.3930121105819281,9.0,103.81,103.81,0.00874550578175115,99.59583333333335,0.14400868380707812,1,0,0,1,1,151.2364632674926,105.1986218078638,0.008745505781751076,0.008745505781751131
1979-08-31,0.46607364601089174,9.0,109.32,109.32,0.05307773817551298,100.09833333333334,0.1486367314306994,1,0,0,1,1,159.26375266739515,110.78232671260639,0.053077738175512874,0.05307773817551283
1979-09-30,0.5400513527579295,9.0,109.32,109.32,0.0,100.66333333333331,0.13773812948858932,1,0,0,1,1,159.26375266739515,110.78232671260639,0.0,0.0
1979-10-31,0.8519101607944715,9.0,101.82,101.82,-0.06860592755214046,101.38583333333334,0.14867029952235766,1,0,0,1,1,148.33731519021381,103.18200243210376,-0.06860592755214051,-0.0686059275521405
1979-11-30,0.8876771904922831,10.0,106.16,106.16,0.042624238852877694,102.34083333333332,0.15050644843419914,1,0,0,1,1,154.6600803436761,107.58005674908796,0.042624238852877756,0.04262423885287772
1979-12-31,0.9271331144267759,11.0,107.94,107.94,0.016767143933684947,103.32666666666667,0.137509729909992,1,0,0,1,1,157.2532881715938,109.3838670449939,0.016767143933684944,0.0167671439336849
1980-01-31,0.9098370711740121,10.0,114.16,114.16,0.057624606262738576,104.5125,0.14313972645766845,1,0,0,1,1,166.31494698600284,115.68706931495743,0.05762460626273848,0.05762460626273858
1980-02-29,0.8950559998895719,12.0,113.66,113.66,-0.004379817799579522,105.96083333333333,0.1418984618916363,1,0,0,1,1,165.58651782085744,115.18038102959059,-0.004379817799579402,-0.0043798177995794715
1980-03-31,0.9951562663153174,13.0,102.09,102.09,-0.10179482667605133,106.0025,0.16110359166651186,0,0,0,0,0,148.73066693939236,103.45561410620186,-0.10179482667605137,-0.10179482667605136
1980-04-30,0.9998855776038147,14.0,106.29,106.29,0.0411401704378489,106.38,0.16296591636004795,0,0,0,0,0,148.73066693939236,107.71179570328334,0.0,0.04114017043784899
1980-05-31,0.9999634805961983,14.0,111.24,111.24,0.046570702794242136,107.39333333333333,0.16622874746411628,1,0,0,1,1,148.73066693939236,112.72800972841507,0.0,0.046570702794242094
